Location,Household Type,TimeFrame,DataFormat, Data ,Fips
East Tremont,Families,2010,Dollars," $28,444.66 ",206
Bedford Park,Families,2010,Dollars," $33,775.99 ",207
University Heights,Families,2010,Dollars," $30,583.49 ",205
Concourse/Highbridge,Families,2010,Dollars," $33,096.78 ",204
Unionport/Soundview,Families,2010,Dollars," $45,654.27 ",209
Mott Haven,Families,2010,Dollars," $25,533.28 ",201
Hunts Point,Families,2010,Dollars," $25,533.28 ",202
Washington Heights,Families,2010,Dollars," $48,372.22 ",112
Manhattanville,Families,2010,Dollars," $45,777.96 ",109
Central Harlem,Families,2010,Dollars," $43,459.21 ",110
East Harlem,Families,2010,Dollars," $38,566.44 ",111
Upper East Side,Families,2010,Dollars," $192,987.36 ",108
Upper West Side,Families,2010,Dollars," $158,754.81 ",107
Chelsea/Clinton,Families,2010,Dollars," $119,373.10 ",104
Midtown Business District,Families,2010,Dollars," $119,373.10 ",105
Murray Hill/Stuyvesant,Families,2010,Dollars," $161,362.57 ",106
Lower East Side,Families,2010,Dollars," $49,141.39 ",103
Battery Park/Tribeca,Families,2010,Dollars," $181,801.79 ",101
Greenwich Village,Families,2010,Dollars," $181,801.79 ",102
Tottenville,Families,2010,Dollars," $112,813.79 ",503
South Beach,Families,2010,Dollars," $94,498.79 ",502
St. George,Families,2010,Dollars," $76,687.56 ",501
Williamsburg/Greenpoint,Families,2010,Dollars," $46,349.22 ",301
Bushwick,Families,2010,Dollars," $44,068.70 ",304
Bedford Stuyvesant,Families,2010,Dollars," $46,914.85 ",303
Fort Greene/Brooklyn Hts,Families,2010,Dollars," $97,478.76 ",302
Park Slope,Families,2010,Dollars," $114,298.16 ",306
Crown Heights North,Families,2010,Dollars," $43,886.53 ",308
Brownsville,Families,2010,Dollars," $34,424.84 ",316
East New York,Families,2010,Dollars," $39,412.07 ",305
Canarsie,Families,2010,Dollars," $72,096.16 ",318
East Flatbush,Families,2010,Dollars," $54,388.39 ",317
Crown Heights South,Families,2010,Dollars," $47,066.66 ",309
Sunset Park,Families,2010,Dollars," $43,517.68 ",307
Bay Ridge,Families,2010,Dollars," $57,478.56 ",310
Borough Park,Families,2010,Dollars," $44,878.35 ",312
Flatbush/Midwood,Families,2010,Dollars," $53,313.35 ",314
Sheepshead Bay,Families,2010,Dollars," $69,012.73 ",315
Bensonhurst,Families,2010,Dollars," $51,995.42 ",311
Coney Island,Families,2010,Dollars," $46,506.65 ",313
Astoria,Families,2010,Dollars," $56,729.63 ",401
Jackson Heights,Families,2010,Dollars," $51,534.37 ",403
Flushing,Families,2010,Dollars," $67,993.92 ",407
Bayside,Families,2010,Dollars," $88,232.98 ",411
Queens Village,Families,2010,Dollars," $94,092.84 ",413
Fresh Meadows/Briarwood,Families,2010,Dollars," $76,244.50 ",408
Elmhurst/Corona,Families,2010,Dollars," $48,579.13 ",404
Rego Park/Forest Hills,Families,2010,Dollars," $77,157.61 ",406
Sunnyside/Woodside,Families,2010,Dollars," $64,990.34 ",402
Ridgewood/Glendale,Families,2010,Dollars," $64,537.16 ",405
Woodhaven,Families,2010,Dollars," $72,709.02 ",409
Jamaica/St. Albans,Families,2010,Dollars," $63,690.39 ",412
Howard Beach,Families,2010,Dollars," $71,293.25 ",410
The Rockaways,Families,2010,Dollars," $65,011.70 ",414
Bronx,Families,2010,Dollars," $41,187.68 ",36005
Brooklyn,Families,2010,Dollars," $52,482.33 ",36047
Manhattan,Families,2010,Dollars," $87,933.86 ",36061
Queens,Families,2010,Dollars," $67,963.56 ",36081
Staten Island,Families,2010,Dollars," $92,666.95 ",36085
New York City,Families,2010,Dollars," $60,266.24 ",3651000
Riverdale,Families with Children,2010,Dollars," $44,300.35 ",208
Williamsbridge,Families with Children,2010,Dollars," $39,740.43 ",212
Throgs Neck,Families with Children,2010,Dollars," $50,708.97 ",210
Pelham Parkway,Families with Children,2010,Dollars," $42,913.82 ",211
Morrisania,Families with Children,2010,Dollars," $25,216.17 ",203
East Tremont,Families with Children,2010,Dollars," $25,216.17 ",206
Bedford Park,Families with Children,2010,Dollars," $28,975.43 ",207
University Heights,Families with Children,2010,Dollars," $24,024.18 ",205
Concourse/Highbridge,Families with Children,2010,Dollars," $26,791.62 ",204
Unionport/Soundview,Families with Children,2010,Dollars," $35,646.06 ",209
Mott Haven,Families with Children,2010,Dollars," $23,185.29 ",201
Hunts Point,Families with Children,2010,Dollars," $23,185.29 ",202
Washington Heights,Families with Children,2010,Dollars," $42,017.58 ",112
Manhattanville,Families with Children,2010,Dollars," $39,907.98 ",109
Central Harlem,Families with Children,2010,Dollars," $36,962.87 ",110
East Harlem,Families with Children,2010,Dollars," $31,580.94 ",111
Upper East Side,Families with Children,2010,Dollars," $257,814.64 ",108
Upper West Side,Families with Children,2010,Dollars," $197,094.09 ",107
Chelsea/Clinton,Families with Children,2010,Dollars," $116,998.12 ",104
Midtown Business District,Families with Children,2010,Dollars," $116,998.12 ",105
Murray Hill/Stuyvesant,Families with Children,2010,Dollars," $169,381.50 ",106
Lower East Side,Families with Children,2010,Dollars," $46,210.90 ",103
Battery Park/Tribeca,Families with Children,2010,Dollars," $256,256.06 ",101
Greenwich Village,Families with Children,2010,Dollars," $256,256.06 ",102
Tottenville,Families with Children,2010,Dollars," $115,124.68 ",503
South Beach,Families with Children,2010,Dollars," $94,931.73 ",502
St. George,Families with Children,2010,Dollars," $60,036.84 ",501
Williamsburg/Greenpoint,Families with Children,2010,Dollars," $40,491.61 ",301
Bushwick,Families with Children,2010,Dollars," $37,434.05 ",304
Bedford Stuyvesant,Families with Children,2010,Dollars," $32,058.86 ",303
Fort Greene/Brooklyn Hts,Families with Children,2010,Dollars," $127,475.25 ",302
Park Slope,Families with Children,2010,Dollars," $133,404.83 ",306
Crown Heights North,Families with Children,2010,Dollars," $36,544.55 ",308
Brownsville,Families with Children,2010,Dollars," $26,676.92 ",316
East New York,Families with Children,2010,Dollars," $33,816.48 ",305
Canarsie,Families with Children,2010,Dollars," $68,556.18 ",318
East Flatbush,Families with Children,2010,Dollars," $51,550.11 ",317
Crown Heights South,Families with Children,2010,Dollars," $42,228.99 ",309
Sunset Park,Families with Children,2010,Dollars," $36,913.40 ",307
Bay Ridge,Families with Children,2010,Dollars," $52,917.52 ",310
Borough Park,Families with Children,2010,Dollars," $38,753.10 ",312
Flatbush/Midwood,Families with Children,2010,Dollars," $45,892.66 ",314
Sheepshead Bay,Families with Children,2010,Dollars," $74,895.08 ",315
Bensonhurst,Families with Children,2010,Dollars," $46,882.24 ",311
Coney Island,Families with Children,2010,Dollars," $45,465.35 ",313
Astoria,Families with Children,2010,Dollars," $47,190.36 ",401
Jackson Heights,Families with Children,2010,Dollars," $41,056.12 ",403
Flushing,Families with Children,2010,Dollars," $68,622.53 ",407
Bayside,Families with Children,2010,Dollars," $90,149.15 ",411
Queens Village,Families with Children,2010,Dollars," $83,084.94 ",413
Fresh Meadows/Briarwood,Families with Children,2010,Dollars," $74,915.32 ",408
Elmhurst/Corona,Families with Children,2010,Dollars," $40,714.26 ",404
Rego Park/Forest Hills,Families with Children,2010,Dollars," $78,306.87 ",406
Sunnyside/Woodside,Families with Children,2010,Dollars," $56,866.82 ",402
Ridgewood/Glendale,Families with Children,2010,Dollars," $57,046.75 ",405
Woodhaven,Families with Children,2010,Dollars," $60,557.49 ",409
Jamaica/St. Albans,Families with Children,2010,Dollars," $50,831.54 ",412
Howard Beach,Families with Children,2010,Dollars," $69,399.57 ",410
The Rockaways,Families with Children,2010,Dollars," $57,324.50 ",414
Bronx,Families with Children,2010,Dollars," $31,864.31 ",36005
Brooklyn,Families with Children,2010,Dollars," $46,732.68 ",36047
Manhattan,Families with Children,2010,Dollars," $86,400.01 ",36061
Queens,Families with Children,2010,Dollars," $61,386.26 ",36081
Staten Island,Families with Children,2010,Dollars," $89,409.22 ",36085
New York City,Families with Children,2010,Dollars," $51,661.44 ",3651000
Riverdale,Families without Children,2010,Dollars," $70,122.63 ",208
Williamsbridge,Families without Children,2010,Dollars," $66,386.99 ",212
Throgs Neck,Families without Children,2010,Dollars," $78,367.59 ",210
Pelham Parkway,Families without Children,2010,Dollars," $72,378.41 ",211
Morrisania,Families without Children,2010,Dollars," $40,598.44 ",203
East Tremont,Families without Children,2010,Dollars," $40,598.44 ",206
Bedford Park,Families without Children,2010,Dollars," $50,327.76 ",207
University Heights,Families without Children,2010,Dollars," $38,769.97 ",205
Concourse/Highbridge,Families without Children,2010,Dollars," $36,477.08 ",204
Unionport/Soundview,Families without Children,2010,Dollars," $55,442.06 ",209
Mott Haven,Families without Children,2010,Dollars," $32,194.92 ",201
Hunts Point,Families without Children,2010,Dollars," $32,194.92 ",202
Washington Heights,Families without Children,2010,Dollars," $52,523.94 ",112
Manhattanville,Families without Children,2010,Dollars," $48,157.44 ",109
Central Harlem,Families without Children,2010,Dollars," $45,584.55 ",110
East Harlem,Families without Children,2010,Dollars," $46,137.81 ",111
Upper East Side,Families without Children,2010,Dollars," $163,920.84 ",108
Upper West Side,Families without Children,2010,Dollars," $131,372.82 ",107
Chelsea/Clinton,Families without Children,2010,Dollars," $119,702.59 ",104
Midtown Business District,Families without Children,2010,Dollars," $119,702.59 ",105
Murray Hill/Stuyvesant,Families without Children,2010,Dollars," $159,086.54 ",106
Lower East Side,Families without Children,2010,Dollars," $50,965.36 ",103
Battery Park/Tribeca,Families without Children,2010,Dollars," $153,020.90 ",101
Greenwich Village,Families without Children,2010,Dollars," $153,020.90 ",102
Tottenville,Families without Children,2010,Dollars," $107,027.03 ",503
South Beach,Families without Children,2010,Dollars," $94,337.98 ",502
St. George,Families without Children,2010,Dollars," $93,977.01 ",501
Williamsburg/Greenpoint,Families without Children,2010,Dollars," $62,480.41 ",301
Bushwick,Families without Children,2010,Dollars," $47,100.39 ",304
Bedford Stuyvesant,Families without Children,2010,Dollars," $52,084.25 ",303
Fort Greene/Brooklyn Hts,Families without Children,2010,Dollars," $77,998.75 ",302
Park Slope,Families without Children,2010,Dollars," $105,364.99 ",306
Crown Heights North,Families without Children,2010,Dollars," $50,710.09 ",308
Brownsville,Families without Children,2010,Dollars," $47,926.91 ",316
East New York,Families without Children,2010,Dollars," $47,874.06 ",305
Canarsie,Families without Children,2010,Dollars," $74,354.19 ",318
East Flatbush,Families without Children,2010,Dollars," $59,625.26 ",317
Crown Heights South,Families without Children,2010,Dollars," $52,589.16 ",309
Sunset Park,Families without Children,2010,Dollars," $47,892.05 ",307
Bay Ridge,Families without Children,2010,Dollars," $68,287.42 ",310
Borough Park,Families without Children,2010,Dollars," $46,546.01 ",312
Flatbush/Midwood,Families without Children,2010,Dollars," $60,900.47 ",314
Sheepshead Bay,Families without Children,2010,Dollars," $67,716.16 ",315
Bensonhurst,Families without Children,2010,Dollars," $53,856.49 ",311
Coney Island,Families without Children,2010,Dollars," $47,018.30 ",313
Astoria,Families without Children,2010,Dollars," $59,520.68 ",401
Jackson Heights,Families without Children,2010,Dollars," $59,380.12 ",403
Flushing,Families without Children,2010,Dollars," $67,133.67 ",407
Bayside,Families without Children,2010,Dollars," $86,503.47 ",411
Queens Village,Families without Children,2010,Dollars," $99,262.24 ",413
Fresh Meadows/Briarwood,Families without Children,2010,Dollars," $80,225.29 ",408
Elmhurst/Corona,Families without Children,2010,Dollars," $63,239.46 ",404
Rego Park/Forest Hills,Families without Children,2010,Dollars," $76,460.41 ",406
Sunnyside/Woodside,Families without Children,2010,Dollars," $74,780.38 ",402
Ridgewood/Glendale,Families without Children,2010,Dollars," $70,272.19 ",405
Woodhaven,Families without Children,2010,Dollars," $82,865.66 ",409
Jamaica/St. Albans,Families without Children,2010,Dollars," $70,309.30 ",412
Howard Beach,Families without Children,2010,Dollars," $73,917.88 ",410
The Rockaways,Families without Children,2010,Dollars," $70,687.14 ",414
Bronx,Families without Children,2010,Dollars," $53,682.19 ",36005
Brooklyn,Families without Children,2010,Dollars," $57,502.18 ",36047
Manhattan,Families without Children,2010,Dollars," $88,473.62 ",36061
Queens,Families without Children,2010,Dollars," $73,898.76 ",36081
Staten Island,Families without Children,2010,Dollars," $98,434.60 ",36085
New York City,Families without Children,2010,Dollars," $68,074.89 ",3651000
Riverdale,All Households,2011,Dollars," $60,069.34 ",208
Williamsbridge,All Households,2011,Dollars," $47,119.10 ",212
Throgs Neck,All Households,2011,Dollars," $58,235.18 ",210
Pelham Parkway,All Households,2011,Dollars," $44,404.38 ",211
Morrisania,All Households,2011,Dollars," $24,379.09 ",203
East Tremont,All Households,2011,Dollars," $24,379.09 ",206
Bedford Park,All Households,2011,Dollars," $33,398.37 ",207
University Heights,All Households,2011,Dollars," $28,281.71 ",205
Concourse/Highbridge,All Households,2011,Dollars," $24,901.11 ",204
Unionport/Soundview,All Households,2011,Dollars," $39,051.23 ",209
Mott Haven,All Households,2011,Dollars," $23,045.16 ",201
Hunts Point,All Households,2011,Dollars," $23,045.16 ",202
Washington Heights,All Households,2011,Dollars," $40,956.22 ",112
Manhattanville,All Households,2011,Dollars," $43,032.31 ",109
Central Harlem,All Households,2011,Dollars," $38,524.85 ",110
East Harlem,All Households,2011,Dollars," $33,675.18 ",111
Upper East Side,All Households,2011,Dollars," $114,666.73 ",108
Upper West Side,All Households,2011,Dollars," $100,437.05 ",107
Chelsea/Clinton,All Households,2011,Dollars," $90,487.07 ",104
Midtown Business District,All Households,2011,Dollars," $90,487.07 ",105
Murray Hill/Stuyvesant,All Households,2011,Dollars," $110,668.21 ",106
Lower East Side,All Households,2011,Dollars," $42,679.21 ",103
Battery Park/Tribeca,All Households,2011,Dollars," $130,631.38 ",101
Greenwich Village,All Households,2011,Dollars," $130,631.38 ",102
Tottenville,All Households,2011,Dollars," $88,625.67 ",503
South Beach,All Households,2011,Dollars," $77,439.85 ",502
St. George,All Households,2011,Dollars," $59,074.34 ",501
Williamsburg/Greenpoint,All Households,2011,Dollars," $51,224.42 ",301
